kind,id,key,text,status,existing_size,generated_size
phrase,3449,3294_kian_grandecon_havas_cxi_tiu_sxorto,Kian grandecon havas ĉi tiu ŝorto?,ok,157484,157484
phrase,3450,3295_cxu_ili_estas_samaj,Ĉu ili estas samaj?,ok,100364,100364
phrase,3451,3296_cxu_vi_havas_cxi_tion_en_pli_granda_grandeco,Ĉu vi havas ĉi tion en pli granda grandeco?,ok,180044,180044
phrase,3452,3297_mi_sxatus_pijxamon,Mi ŝatus piĵamon,ok,84524,84524
phrase,3453,3298_cxu_vi_sxatus_surprovi_gxin,Ĉu vi ŝatus surprovi ĝin?,ok,120284,120284
phrase,3454,3299_cxi_tio_ne_estas_tute_tio_kion_mi_volis,"Ĉi tio ne estas tute tio, kion mi volis",ok,191804,191804
phrase,3455,3300_bonvolu_montri_al_mi_ion_en_alia_koloro,Bonvolu montri al mi ion en alia koloro,ok,167324,167324
phrase,3456,3301_mi_sercxas_ion_sablokoloran,Mi serĉas ion sablokoloran,ok,129164,129164
phrase,3457,3302_cxu_vi_havas_ion_malpli_multekostan,Ĉu vi havas ion malpli multekostan?,ok,159404,159404
phrase,3458,3303_mi_volas_jupon_en_pli_malhela_nuanco_de_bluo,Mi volas jupon en pli malhela nuanco de bluo,ok,187004,187004
phrase,3459,3304_cxu_vi_pensas_ke_cxi_tiu_materialo_estas_dauxrema,"Ĉu vi pensas, ke ĉi tiu materialo estas daŭrema?",ok,224924,224924
phrase,3460,3305_kiam_cxi_tiu_varo_estos_en_rabatvendo,Kiam ĉi tiu varo estos en rabatvendo?,ok,159644,159644
phrase,3461,3306_mi_volas_ion_el_kotono,Mi volas ion el kotono,ok,103484,103484
phrase,3462,3307_tio_ne_estas_tio_kion_mi_sercxas,"Tio ne estas tio, kion mi serĉas",ok,175484,175484
phrase,3463,3308_mi_sercxas_pantalonon,Mi serĉas pantalonon,ok,105164,105164
phrase,3464,3309_cxi_tiu_pantalono_estas_tro_largxa,Ĉi tiu pantalono estas tro larĝa,ok,152444,152444
phrase,3465,3310_cxu_vi_havas_cxi_tion_en_pli_malgranda_grandeco,Ĉu vi havas ĉi tion en pli malgranda grandeco?,ok,192524,192524
phrase,3466,3311_cxu_vi_havas_jakon_konvenan_al_cxi_tiu_pantalono,Ĉu vi havas jakon konvenan al ĉi tiu pantalono?,ok,210764,210764
phrase,3467,3312_el_kia_sxtofo_estas_farita_tiu_kostumo,El kia ŝtofo estas farita tiu kostumo?,ok,176924,176924
phrase,3468,3313_cxu_vi_havas_tian_de_pli_bona_kvalito,Ĉu vi havas tian de pli bona kvalito?,ok,157004,157004
phrase,3469,3314_cxu_oni_devas_lavi_gxin_mane,Ĉu oni devas lavi ĝin mane?,ok,125804,125804
phrase,3470,3315_kiam_vi_ricevos_novan_stokon,Kiam vi ricevos novan stokon?,ok,132284,132284
phrase,3471,3316_cxu_vi_havas_cxi_tiun_artikolon_en_stoko,Ĉu vi havas ĉi tiun artikolon en stoko?,ok,176684,176684
phrase,3472,3317_bonvolu_meti_cxi_tion_flanken_por_mi,Bonvolu meti ĉi tion flanken por mi,ok,148604,148604
phrase,3473,3318_mi_bezonas_paron_da_mokasenoj,Mi bezonas paron da mokasenoj,ok,133964,133964
phrase,3474,3319_cxu_vi_sentas_vin_komforte_en_ili,Ĉu vi sentas vin komforte en ili?,ok,150524,150524
phrase,3475,3320_la_sxuoj_estas_tro_grandaj,La ŝuoj estas tro grandaj,ok,117884,117884
phrase,3476,3321_mi_sxatas_ilin,Mi ŝatas ilin,ok,76364,76364
phrase,3477,3322_kiel_vi_sentas_vin_en_ili,Kiel vi sentas vin en ili?,ok,120524,120524
phrase,3478,3323_ili_premas_min,Ili premas min,ok,71804,71804
phrase,3479,3324_la_kalkanumoj_estas_tro_altaj,La kalkanumoj estas tro altaj,ok,137564,137564
phrase,3480,3325_la_kalkanumoj_estas_tro_malaltaj,La kalkanumoj estas tro malaltaj,ok,147404,147404
phrase,3481,3326_cxi_tio_ne_estas_via_grandeco,Ĉi tio ne estas via grandeco,ok,132284,132284
phrase,3482,3327_cxu_vi_ne_vendas_botojn_cxi_tie,Ĉu vi ne vendas botojn ĉi tie?,ok,129164,129164
phrase,3483,3328_cxu_mi_povus_provi_cxi_tiujn_sandalojn,Ĉu mi povus provi ĉi tiujn sandalojn?,ok,160124,160124
phrase,3484,3329_mi_sxatus_paron_da_zorioj,Mi ŝatus paron da zorioj,ok,113324,113324
phrase,3485,3330_bonvolu_montri_al_mi_tiun_paron_da_pantofloj,Bonvolu montri al mi tiun paron da pantofloj,ok,185324,185324
phrase,3486,3331_kion_vi_pensas_pri_cxi_tiuj,Kion vi pensas pri ĉi tiuj?,ok,123884,123884
phrase,3487,3332_cxu_vi_povus_mendi_mian_grandecon,Ĉu vi povus mendi mian grandecon?,ok,140684,140684
phrase,3488,3333_cxu_vi_trovis_ion_kio_placxas_al_vi,"Ĉu vi trovis ion, kio plaĉas al vi?",ok,167084,167084
phrase,3489,3334_mi_sxatus_surprovi_cxi_tiujn_sportsxuojn,Mi ŝatus surprovi ĉi tiujn sportŝuojn,ok,178124,178124
phrase,3490,3335_mi_sxatus_vidi_paron_da_gumaj_botoj,Mi ŝatus vidi paron da gumaj botoj,ok,151724,151724
phrase,3491,3336_cxu_tio_estas_la_sola_koloro_kiun_vi_havas,"Ĉu tio estas la sola koloro, kiun vi havas?",ok,214844,214844
phrase,3492,3337_cxu_vi_volas_provi_alian_paron,Ĉu vi volas provi alian paron?,ok,131804,131804
phrase,3493,3338_mi_sxatus_surprovi_ambaux_parojn,Mi ŝatus surprovi ambaŭ parojn,ok,139244,139244
phrase,3494,3339_ili_perfekte_sidas_al_mi,Ili perfekte sidas al mi,ok,106364,106364
phrase,3495,3340_mi_sxatus_ringon,Mi ŝatus ringon,ok,78284,78284
phrase,3496,3341_cxu_tio_cxi_estas_oro,Ĉu tio ĉi estas oro?,ok,103244,103244
phrase,3497,3342_gxi_estas_tro_granda,Ĝi estas tro granda,ok,89804,89804
phrase,3498,3343_mi_sercxas_koltukon,Mi serĉas koltukon,ok,95324,95324
phrase,3499,3344_cxu_gxi_estas_manfarita,Ĉu ĝi estas manfarita?,ok,109244,109244
phrase,3500,3345_cxu_vi_bezonas_ion,Ĉu vi bezonas ion?,ok,89564,89564
phrase,3501,3346_mi_sercxas_gantojn,Mi serĉas gantojn,ok,89564,89564
phrase,3502,3347_cxi_tiuj_gantoj_estas_tro_malvastaj,Ĉi tiuj gantoj estas tro malvastaj,ok,156044,156044
phrase,3503,3348_cxu_cxi_tio_estas_vera_ledo,Ĉu ĉi tio estas vera ledo?,ok,116204,116204
phrase,3504,3349_mi_sxatus_felcxapon,Mi ŝatus felĉapon,ok,96524,96524
phrase,3505,3350_gxi_estas_tro_malgranda,Ĝi estas tro malgranda,ok,103004,103004
phrase,3506,3351_cxu_mi_povus_havi_paron_da_sxtrumpetoj,Ĉu mi povus havi paron da ŝtrumpetoj?,ok,163484,163484
phrase,3507,3352_cxu_vi_havas_butonojn,Ĉu vi havas butonojn?,ok,97484,97484
phrase,3508,3353_kiom_kostas_cxi_tiu_sxalo,Kiom kostas ĉi tiu ŝalo?,ok,125804,125804
phrase,3509,3354_kiom_kostas_cxi_tiuj_orelringoj,Kiom kostas ĉi tiuj orelringoj?,ok,143804,143804
phrase,3510,3355_tio_estas_malkara,Tio estas malkara,ok,93404,93404
phrase,3511,3356_mi_sxatus_vidi_oran_ringon,Mi ŝatus vidi oran ringon,ok,116924,116924
phrase,3512,3357_kia_sxtono_estas_cxi_tio,Kia ŝtono estas ĉi tio?,ok,116204,116204
phrase,3513,3358_mi_sxatus_vidi_kronometron,Mi ŝatus vidi kronometron,ok,115244,115244
phrase,3514,3359_mi_sxatus_ledan_monujon,Mi ŝatus ledan monujon,ok,106124,106124
phrase,3515,3360_cxu_vi_havas_naztukojn,Ĉu vi havas naztukojn?,ok,107804,107804
phrase,3516,3361_mi_timas_ke_cxi_tiu_kravato_estas_tro_simpla,"Mi timas, ke ĉi tiu kravato estas tro simpla",ok,210044,210044
phrase,3517,3362_bonvolu_montri_al_mi_kravaton_kun_strioj,Bonvolu montri al mi kravaton kun strioj,ok,168284,168284
phrase,3518,3363_el_kia_materialo_gxi_estas_farita,El kia materialo ĝi estas farita?,ok,146444,146444
phrase,3519,3364_cxu_vi_havas_sxelkojn,Ĉu vi havas ŝelkojn?,ok,97724,97724
phrase,3520,3365_cxu_vi_havas_kotonajn_sxtrumpetojn,Ĉu vi havas kotonajn ŝtrumpetojn?,ok,151964,151964
phrase,3521,3366_mi_sxatus_paron_da_manumbutonoj,Mi ŝatus paron da manumbutonoj,ok,137324,137324
phrase,3522,3367_mi_sxatus_vidi_ledan_horlogxrimenon,Mi ŝatus vidi ledan horloĝrimenon,ok,156284,156284
phrase,3523,3368_mi_sxatus_zonon_kiu_konvenus_al_cxi_tiu_bluzo,"Mi ŝatus zonon, kiu konvenus al ĉi tiu bluzo",ok,211004,211004
phrase,3524,3369_mi_sxatus_vidi_virinan_ringon,Mi ŝatus vidi virinan ringon,ok,124124,124124
phrase,3525,3370_mi_preferus_unu_el_18_karata_oro,Mi preferus unu el 18-karata oro,ok,155564,155564
phrase,3526,3371_cxu_estas_certifikato_por_gxi,Ĉu estas certifikato por ĝi?,ok,133724,133724
phrase,3527,3372_cxu_vi_sercxas_ion_specialan,Ĉu vi serĉas ion specialan?,ok,142844,142844
phrase,3528,3373_mi_sercxas_iun_malgrandan_juvelajxon,Mi serĉas iun malgrandan juvelaĵon,ok,157964,157964
phrase,3529,3374_cxu_vi_povus_montri_al_mi_kelkajn_silkajn_kravatojn,Ĉu vi povus montri al mi kelkajn silkajn kravatojn?,ok,212444,212444
phrase,3530,3375_cxu_mi_povus_vidi_brakhorlogxon_kiu_montras_la_daton,"Ĉu mi povus vidi brakhorloĝon, kiu montras la daton?",ok,235724,235724
phrase,3531,3376_cxu_la_fermilo_de_tiu_kolcxeno_estas_forta,Ĉu la fermilo de tiu kolĉeno estas forta?,ok,179564,179564
phrase,3532,3377_kion_vi_sxatus,Kion vi ŝatus?,ok,78764,78764
phrase,3533,3378_mi_sxatus_parfumon,Mi ŝatus parfumon,ok,89084,89084
phrase,3534,3379_mi_sxatus_tubon_da_dentopasto,Mi ŝatus tubon da dentopasto,ok,133004,133004
phrase,3535,3380_liprugxon_mi_petas,"Lipruĝon, mi petas",ok,108284,108284
phrase,3536,3381_cxu_vi_havas_tagan_kremon,Ĉu vi havas tagan kremon?,ok,112124,112124
phrase,3537,3382_cxu_gxi_estas_por_vi,Ĉu ĝi estas por vi?,ok,86924,86924
phrase,3538,3383_ne_tio_ne_estas_por_mi,"Ne, tio ne estas por mi",ok,104204,104204
phrase,3539,3384_bonvolu_montri_al_mi_alian,Bonvolu montri al mi alian,ok,120524,120524
phrase,3540,3385_gxi_estas_en_la_rabatvendo,Ĝi estas en la rabatvendo,ok,106844,106844
phrase,3541,3386_mi_bezonas_bonan_kombilon,Mi bezonas bonan kombilon,ok,113564,113564
phrase,3542,3387_mi_sercxas_sxampuon,Mi serĉas ŝampuon,ok,97724,97724
phrase,3543,3388_kiajn_dentobrosojn_vi_havas,Kiajn dentobrosojn vi havas?,ok,138524,138524
phrase,3544,3389_kie_mi_povas_trovi_la_dentpaston,Kie mi povas trovi la dentpaston?,ok,143804,143804
phrase,3545,3390_kion_vi_sercxas,Kion vi serĉas?,ok,85724,85724
phrase,3546,3391_mi_sxatus_paletron_da_sxminko_por_la_palpebroj,Mi ŝatus paletron da ŝminko por la palpebroj,ok,182924,182924
phrase,3547,3392_kiom_gxi_kostas,Kiom ĝi kostas?,ok,88364,88364
phrase,3548,3393_cxirkaux_cent_euxroj,Ĉirkaŭ cent eŭroj,ok,85484,85484
phrase,3549,3394_ne_tio_estas_donaco,"Ne, tio estas donaco",ok,108764,108764
phrase,3550,3395_jen_nia_katalogo_kaj_prezlisto,Jen nia katalogo kaj prezlisto,ok,145244,145244
phrase,3551,3396_mi_sercxas_ungofajlilon,Mi serĉas ungofajlilon,ok,113324,113324
phrase,3552,3397_bonvolu_doni_al_mi_pecon_da_sapo,Bonvolu doni al mi pecon da sapo,ok,139964,139964
phrase,3553,3398_akvorezistan_sxminkon_por_okulharoj_bonvolu,"Akvorezistan ŝminkon por okulharoj, bonvolu",ok,201164,201164
phrase,3554,3399_donu_al_mi_skatoleton_da_vizagxpudro_mi_petas,"Donu al mi skatoleton da vizaĝpudro, mi petas",ok,212444,212444
phrase,3555,3400_mi_sxatus_vidi_pli_helan_nuancon,Mi ŝatus vidi pli helan nuancon,ok,142124,142124
phrase,3556,3401_kie_mi_povas_trovi_pincxilon,Kie mi povas trovi pinĉilon?,ok,125564,125564
phrase,3557,3402_kiajn_razilojn_vi_havas,Kiajn razilojn vi havas?,ok,122684,122684
phrase,3558,3403_ni_povas_mendi_gxin_por_vi,Ni povas mendi ĝin por vi,ok,103244,103244
phrase,3559,3404_mi_bezonas_telefonan_sxargilon,Mi bezonas telefonan ŝargilon,ok,135404,135404
phrase,3560,3405_tio_estas_multekosta,Tio estas multekosta,ok,111164,111164
phrase,3561,3406_kiel_cxi_tio_funkcias,Kiel ĉi tio funkcias?,ok,123644,123644
phrase,3562,3407_cxu_estas_garantio,Ĉu estas garantio?,ok,94364,94364
phrase,3563,3408_kiom_kostas_tiu_lampo,Kiom kostas tiu lampo?,ok,111644,111644
phrase,3564,3409_mi_bezonas_monitoron,Mi bezonas monitoron,ok,98684,98684
phrase,3565,3410_mi_bezonas_novan_klavaron,Mi bezonas novan klavaron,ok,116204,116204
phrase,3566,3411_cxu_vi_vendas_bateriojn,Ĉu vi vendas bateriojn?,ok,102524,102524
phrase,3567,3412_cxu_mi_povas_acxeti_posxtelefonon,Ĉu mi povas aĉeti poŝtelefonon?,ok,151244,151244
phrase,3568,3413_cxu_gxi_venas_kun_instrukcioj,Ĉu ĝi venas kun instrukcioj?,ok,136364,136364
phrase,3569,3414_cxu_vi_povas_rekomendi_bonan_fotilon,Ĉu vi povas rekomendi bonan fotilon?,ok,157484,157484
phrase,3570,3415_mi_bezonas_memorkarton_por_cxi_tiu_fotilo,Mi bezonas memorkarton por ĉi tiu fotilo,ok,180284,180284
phrase,3571,3416_mi_sxatus_lensokovrilon,Mi ŝatus lensokovrilon,ok,110684,110684
phrase,3572,3417_mi_sxatus_acxeti_porteblan_komputilon,Mi ŝatus aĉeti porteblan komputilon,ok,166124,166124
phrase,3573,3418_mi_sxatus_rigardi_printilon,Mi ŝatus rigardi printilon,ok,124124,124124
phrase,3574,3419_cxu_vi_havas_skanilon,Ĉu vi havas skanilon?,ok,103004,103004
phrase,3575,3420_cxu_vi_havas_pilojn_por_posxlampo,Ĉu vi havas pilojn por poŝlampo?,ok,145484,145484
phrase,3576,3421_mi_sercxas_elektran_fornon,Mi serĉas elektran fornon,ok,119804,119804
phrase,3577,3422_gxi_havas_unujaran_garantion,Ĝi havas unujaran garantion,ok,130124,130124
phrase,3578,3423_cxu_vi_havas_auxskultilojn,Ĉu vi havas aŭskultilojn?,ok,122444,122444
phrase,3579,3424_bonvolu_montri_al_mi_bonan_mikrofonon,Bonvolu montri al mi bonan mikrofonon,ok,161084,161084
phrase,3580,3425_mi_bezonas_aron_da_lauxtparoliloj_por_mia_komputilo,Mi bezonas aron da laŭtparoliloj por mia komputilo,ok,211484,211484
phrase,3581,3426_mi_sercxas_muson_por_mia_komputilo,Mi serĉas muson por mia komputilo,ok,159884,159884
phrase,3582,3427_cxu_estas_io_speciala_kiun_vi_sxatus_vidi,"Ĉu estas io speciala, kiun vi ŝatus vidi?",ok,201404,201404
phrase,3583,3428_mi_sxatus_vidi_kelkajn_elektronikajn_ludilojn,Mi ŝatus vidi kelkajn elektronikajn ludilojn,ok,189884,189884
phrase,3584,3429_mi_sxatus_elektran_ventumilon,Mi ŝatus elektran ventumilon,ok,127724,127724
phrase,3585,3430_mi_sxatus_preni_paron_da_25_vataj_ampoloj,Mi ŝatus preni paron da 25-vataj ampoloj,ok,202844,202844
phrase,3586,3431_cxu_vi_povus_montri_al_mi_bonan_harsekigilon,Ĉu vi povus montri al mi bonan harsekigilon?,ok,188684,188684
phrase,3587,3432_cxu_vi_havas_ilin_en_aliaj_koloroj,Ĉu vi havas ilin en aliaj koloroj?,ok,149804,149804
phrase,3588,3433_cxu_vi_montros_al_mi_kiel_uzi_gxin,"Ĉu vi montros al mi, kiel uzi ĝin?",ok,150764,150764
phrase,3589,3434_cxu_la_garantio_kovras_la_riparojn,Ĉu la garantio kovras la riparojn?,ok,145724,145724
phrase,3590,3435_cxu_mi_povas_helpi_vin,Ĉu mi povas helpi vin?,ok,102524,102524
phrase,3591,3436_mi_acxetos_cxi_tion,Mi aĉetos ĉi tion,ok,92924,92924
phrase,3592,3437_cxe_ni_estas_rabatvendo,Ĉe ni estas rabatvendo,ok,105164,105164
phrase,3593,3438_cxu_vi_liveras,Ĉu vi liveras?,ok,76844,76844
phrase,3594,3439_cxu_vi_decidis,Ĉu vi decidis?,ok,83084,83084
phrase,3595,3440_cxu_vi_havas_la_saman,Ĉu vi havas la saman?,ok,102044,102044
phrase,3596,3441_cxu_vi_havas_orajn_monerojn,Ĉu vi havas orajn monerojn?,ok,115964,115964
phrase,3597,3442_cxu_vi_havas_ion_pli_malmultekostan,Ĉu vi havas ion pli malmultekostan?,ok,157724,157724
phrase,3598,3443_tio_estas_cxio_kion_ni_havas,"Tio estas ĉio, kion ni havas",ok,157244,157244
phrase,3599,3444_acxetu_1_ricevu_1_je_duonprezo,"Aĉetu 1, ricevu 1 je duonprezo",ok,178364,178364
phrase,3600,3445_tio_estas_bona_prezo,Tio estas bona prezo,ok,97724,97724
phrase,3601,3446_la_butiko_fermigxas,La butiko fermiĝas,ok,99404,99404
phrase,3602,3447_nia_stoko_elcxerpigxis,Nia stoko elĉerpiĝis,ok,112604,112604
phrase,3603,3448_cxu_vi_elektis_ion,Ĉu vi elektis ion?,ok,90764,90764
phrase,3604,3449_cxu_vi_havas_vestbrosojn,Ĉu vi havas vestbrosojn?,ok,116204,116204
phrase,3605,3450_cxu_vi_havas_linajn_tablotukojn,Ĉu vi havas linajn tablotukojn?,ok,136604,136604
phrase,3606,3451_kiel_largxa_estas_cxi_tiu_sxtofo,Kiel larĝa estas ĉi tiu ŝtofo?,ok,145964,145964
phrase,3607,3452_cxu_vi_havas_facilajn_ludojn_por_infanoj,Ĉu vi havas facilajn ludojn por infanoj?,ok,180044,180044
phrase,3608,3453_mi_sxatus_ludilon_por_malgranda_infano,Mi ŝatus ludilon por malgranda infano,ok,166124,166124
phrase,3609,3454_cxu_vi_povus_montri_al_mi_kelkajn_ceramikajxojn,Ĉu vi povus montri al mi kelkajn ceramikaĵojn?,ok,191564,191564
phrase,3610,3455_cxu_cxi_tiuj_figuretoj_estas_tre_facilrompaj,Ĉu ĉi tiuj figuretoj estas tre facilrompaj?,ok,188684,188684
phrase,3611,3456_mi_sxatus_sitelon_kaj_sxovelilon,Mi ŝatus sitelon kaj ŝovelilon,ok,139964,139964
phrase,3612,3457_mi_sxatus_vidi_kelkajn_bierkrucxojn,Mi ŝatus vidi kelkajn bierkruĉojn,ok,147884,147884
phrase,3613,3458_mi_volas_ke_miaj_inicialoj_estu_sur_cxi_tio,"Mi volas, ke miaj inicialoj estu sur ĉi tio",ok,202124,202124
phrase,3614,3459_mi_ne_povas_permesi_al_mi_acxeti_cxi_tion,Mi ne povas permesi al mi aĉeti ĉi tion,ok,167084,167084
phrase,3615,3460_cxu_vi_povus_doni_al_mi_pli_bonan_prezon,Ĉu vi povus doni al mi pli bonan prezon?,ok,162764,162764
phrase,3616,3461_mi_volas_acxeti_specialan_donacon,Mi volas aĉeti specialan donacon,ok,157244,157244
phrase,3617,3462_cxu_vi_havas_argxentan_mangxilaron_kun_tia_desegno,Ĉu vi havas arĝentan manĝilaron kun tia desegno?,ok,207404,207404
phrase,3618,3463_cxu_vi_havas_kristalajn_vinkarafojn,Ĉu vi havas kristalajn vinkarafojn?,ok,159404,159404
phrase,3619,3464_cxu_vi_havas_kudrilojn_kaj_kudran_fadenon,Ĉu vi havas kudrilojn kaj kudran fadenon?,ok,175724,175724
phrase,3620,3465_cxu_vi_havas_skribmaterialojn,Ĉu vi havas skribmaterialojn?,ok,138284,138284
phrase,3621,3466_mi_bezonas_tubon_da_gluo,Mi bezonas tubon da gluo,ok,107084,107084
phrase,3622,3467_cxu_vi_havas_pupojn_kiuj_povas_marsxi_kaj_paroli,"Ĉu vi havas pupojn, kiuj povas marŝi kaj paroli?",ok,226364,226364
phrase,3623,3468_kiom_kostas_cxi_tiu_videoludo,Kiom kostas ĉi tiu videoludo?,ok,138524,138524
phrase,3624,3469_cxu_vi_pensas_ke_gxi_tauxgas_por_kvarjara_infano,"Ĉu vi pensas, ke ĝi taŭgas por kvarjara infano?",ok,228044,228044
phrase,3625,3470_kiajn_konstrubriketojn_vi_havas,Kiajn konstrubriketojn vi havas?,ok,149804,149804
phrase,3626,3471_mi_sxatus_interesan_ludon_por_knabo,Mi ŝatus interesan ludon por knabo,ok,155324,155324
phrase,3627,3472_mi_sxatus_vidi_praktikan_aron_da_vojagxsakoj,Mi ŝatus vidi praktikan aron da vojaĝsakoj,ok,186284,186284
phrase,3628,3473_mi_sxatus_vidi_mane_teksitan_tapisxon,Mi ŝatus vidi mane teksitan tapiŝon,ok,164444,164444
phrase,3629,3474_mi_sxatus_acxeti_memorajxon_de_la_urbo,Mi ŝatus aĉeti memoraĵon de la urbo,ok,153644,153644
phrase,3630,3475_mi_rekomendus_al_vi_preni_cxi_tiun,Mi rekomendus al vi preni ĉi tiun,ok,137564,137564
phrase,3631,3476_cxu_vi_povus_montri_al_mi_ion_el_blanka_porcelano,Ĉu vi povus montri al mi ion el blanka porcelano?,ok,216524,216524
phrase,3632,3477_cxu_vi_povus_taksi_cxi_tion_por_mi,Ĉu vi povus taksi ĉi tion por mi?,ok,143804,143804
phrase,3633,3478_cxu_vi_povus_diri_al_mi_kie_estas_la_likva_sapo,"Ĉu vi povus diri al mi, kie estas la likva sapo?",ok,204524,204524
phrase,3634,3479_mi_sercxas_pentrajxojn_de_famaj_belgaj_artistoj,Mi serĉas pentraĵojn de famaj belgaj artistoj,ok,199484,199484
phrase,3635,3480_kiom_kostas_la_pano,Kiom kostas la pano?,ok,103484,103484
phrase,3636,3481_marmeladon_mi_petas,"Marmeladon, mi petas",ok,116204,116204
phrase,3637,3482_cxi_tiu,Ĉi tiu,ok,46844,46844
phrase,3638,3483_cxu_io_alia,Ĉu io alia?,ok,65804,65804
phrase,3639,3484_tio_estas_cxio_dankon,"Tio estas ĉio, dankon",ok,120524,120524
phrase,3640,3485_kie_estas_la_korboj,Kie estas la korboj?,ok,92204,92204
phrase,3641,3486_cxu_la_pano_estas_fresxa,Ĉu la pano estas freŝa?,ok,113564,113564
phrase,3642,3487_botelon_da_lakto_mi_petas,"Botelon da lakto, mi petas",ok,133244,133244
phrase,3643,3488_mi_bezonas_bokalon_da_mustardo,Mi bezonas bokalon da mustardo,ok,136124,136124
phrase,3644,3489_mi_sxatus_iom_da_olivoj,Mi ŝatus iom da olivoj,ok,105404,105404
phrase,3645,3490_kelkaj,Kelkaj,ok,46364,46364
phrase,3646,3491_pli,Pli,ok,29324,29324
phrase,3647,3492_malpli,Malpli,ok,46844,46844
phrase,3648,3493_konservu_en_fridujo,Konservu en fridujo,ok,97964,97964
phrase,3649,3494_revarmigu_antaux_mangxado,Revarmigu antaŭ manĝado,ok,111164,111164
phrase,3650,3495_kiu_estas_la_limdato,Kiu estas la limdato?,ok,102764,102764
phrase,3651,3496_cxu_estas_bakejo_cxi_tie,Ĉu estas bakejo ĉi tie?,ok,117644,117644
phrase,3652,3497_fruktan_torton_mi_petas,"Fruktan torton, mi petas",ok,123644,123644
phrase,3653,3498_cxu_cxi_tiu_vino_estas_dolcxa,Ĉu ĉi tiu vino estas dolĉa?,ok,124604,124604
phrase,3654,3499_cxu_mi_povas_gustumi_gxin,Ĉu mi povas gustumi ĝin?,ok,110924,110924
phrase,3655,3500_kie_estas_la_karotoj,Kie estas la karotoj?,ok,99884,99884
phrase,3656,3501_cxu_vi_havas_majonezon,Ĉu vi havas majonezon?,ok,105644,105644
phrase,3657,3502_cxu_vi_havas_kafgrajnojn,Ĉu vi havas kafgrajnojn?,ok,112124,112124
phrase,3658,3503_kiun_vi_sxatus,Kiun vi ŝatus?,ok,78764,78764
phrase,3659,3504_mi_sxatus_ses_trancxajxojn_da_sxinko,Mi ŝatus ses tranĉaĵojn da ŝinko,ok,152684,152684
phrase,3660,3505_mi_sxatus_pecon_da_pico,Mi ŝatus pecon da pico,ok,108764,108764
phrase,3661,3506_mi_volus_du_trancxajxojn_mi_petas,"Mi volus du tranĉaĵojn, mi petas",ok,161084,161084
phrase,3662,3507_mi_sxatus_iom_el_cxi_tiuj,Mi ŝatus iom el ĉi tiuj,ok,112364,112364
phrase,3663,3508_mi_sxatus_kilogramon_da_granatoj,Mi ŝatus kilogramon da granatoj,ok,142364,142364
phrase,3664,3509_mi_sxatus_tiun_pecon_da_fromagxo,Mi ŝatus tiun pecon da fromaĝo,ok,139964,139964
phrase,3665,3510_kiom_vi_bezonas,Kiom vi bezonas?,ok,89804,89804
phrase,3666,3511_cent_gramojn_da_fromagxo_mi_petas,"Cent gramojn da fromaĝo, mi petas",ok,173084,173084
phrase,3667,3512_kie_estas_la_acxetcxaretoj,Kie estas la aĉetĉaretoj?,ok,121964,121964
phrase,3668,3513_en_kiu_koridoro_mi_povas_trovi_konservajxojn,En kiu koridoro mi povas trovi konservaĵojn?,ok,186044,186044
phrase,3669,3514_cxu_vi_povus_diri_al_mi_kie_estas_la_sekcio_de_frostigitaj_nutrajxoj,"Ĉu vi povus diri al mi, kie estas la sekcio de frostigitaj nutraĵoj?",ok,293564,293564
phrase,3670,3515_cxu_cxerizoj_estas_rabatitaj_hodiaux,Ĉu ĉerizoj estas rabatitaj hodiaŭ?,ok,161084,161084
phrase,3671,3516_kio_estas_en_tiuj_cxi_cxokoladaj_bombonoj,Kio estas en tiuj ĉi ĉokoladaj bombonoj?,ok,173804,173804
phrase,3672,3517_kiujn_markojn_vi_havas_kun_filtriloj,Kiujn markojn vi havas kun filtriloj?,ok,160604,160604
phrase,3673,3518_paketon_da_biskvitoj_mi_petas,"Paketon da biskvitoj, mi petas",ok,151484,151484
phrase,3674,3519_mi_sxatus_litron_da_sunflora_oleo,Mi ŝatus litron da sunflora oleo,ok,143564,143564
phrase,3675,3520_mi_sxatus_bastonpanon,Mi ŝatus bastonpanon,ok,106844,106844
phrase,3676,3521_mi_sxatus_du_tabuletojn_da_nigra_cxokolado,Mi ŝatus du tabuletojn da nigra ĉokolado,ok,177404,177404
phrase,3677,3522_mi_bezonas_kilogramon_da_tomatoj,Mi bezonas kilogramon da tomatoj,ok,146684,146684
phrase,3678,3523_kvaronon_de_kilogramo_mi_petas,"Kvaronon de kilogramo, mi petas",ok,156764,156764
phrase,3679,3524_mi_ankaux_bezonas_acxeti_duonkilogramon_da_faruno,Mi ankaŭ bezonas aĉeti duonkilogramon da faruno,ok,201164,201164
phrase,3680,3525_bonvolu_pesi_al_mi_tricent_gramojn,Bonvolu pesi al mi tricent gramojn,ok,149084,149084
phrase,3681,3526_kiom_da_ovoj_vi_bezonas,Kiom da ovoj vi bezonas?,ok,115964,115964
phrase,3682,3527_mi_sxatus_duonduzenon_da_ovoj,Mi ŝatus duonduzenon da ovoj,ok,127724,127724
phrase,3683,3528_kiom_longe_ili_konservigxos,Kiom longe ili konserviĝos?,ok,133964,133964
phrase,3684,3529_cxu_vi_sxatus_gustumi_gxin,Ĉu vi ŝatus gustumi ĝin?,ok,114524,114524
